user_id,zip_code
376,77076
376,77077
376,77078
376,77079
376,77080
376,77081
376,77082
376,77083
376,77084
376,77085
376,77086
376,77087
376,77088
376,77089
376,77090
376,77091
376,77092
376,77093
376,77094
376,77095
376,77096
376,77097
376,77098
376,77099
376,77201
376,77202
376,77203
376,77204
376,77205
376,77206
376,77207
376,77208
376,77209
376,77210
376,77212
376,77213
376,77215
376,77216
376,77217
376,77218
376,77219
376,77220
376,77221
376,77222
376,77223
376,77224
376,77225
376,77226
376,77227
376,77228
376,77229
376,77230
376,77231
376,77233
376,77234
376,77235
376,77236
376,77237
376,77238
376,77240
376,77241
376,77242
376,77243
376,77244
376,77245
376,77246
376,77247
376,77248
376,77249
376,77250
376,77251
376,77252
376,77253
376,77254
376,77255
376,77256
376,77257
376,77258
376,77259
376,77260
376,77261
376,77262
376,77263
376,77265
376,77266
376,77267
376,77268
376,77269
376,77270
376,77271
376,77272
376,77273
376,77274
376,77275
376,77276
376,77277
376,77278
376,77279
376,77280
376,77282
376,77284
376,77285
376,77286
376,77287
376,77288
376,77289
376,77290
376,77291
376,77292
376,77293
376,77294
376,77296
376,77297
376,77298
376,77299
377,62269
378,22201
378,22202
378,22203
378,22204
378,22205
378,22206
378,22207
378,22209
378,22210
378,22212
378,22213
378,22214
378,22215
378,22216
378,22217
378,22218
378,22219
378,22222
378,22223
378,22225
378,22226
378,22227
378,22229
378,22230
378,22234
378,22240
378,22241
378,22242
378,22243
378,22244
378,22245
378,22246
379,28766
380,13309
381,86031
382,42031
383,33701
383,33702
383,33703
383,33704
383,33705
383,33706
383,33707
383,33708
383,33709
383,33710
383,33711
383,33712
383,33713
383,33714
383,33715
383,33716
383,33729
383,33730
383,33731
383,33732
383,33733
383,33734
383,33736
383,33737
383,33738
383,33740
383,33741
383,33742
383,33743
383,33747
383,33784
384,28166
385,78107
386,92101
386,92102
386,92103
386,92104
386,92105
386,92106
386,92107
386,92108
386,92109
386,92110
386,92111
386,92112
386,92113
386,92114
386,92115
386,92116
386,92117
386,92119
386,92120
386,92121
386,92122
386,92123
386,92124
386,92126
386,92127
386,92128
386,92129
386,92130
386,92131
386,92132
386,92133
386,92134
386,92135
386,92136
386,92137
386,92138
386,92139
386,92140
386,92142
386,92145
386,92147
386,92149
386,92150
386,92152
386,92153
386,92154
386,92155
386,92158
386,92159
386,92160
386,92161
386,92162
386,92163
386,92164
386,92165
386,92166
386,92167
386,92168
386,92169
386,92170
386,92171
386,92172
386,92174
386,92175
386,92176
386,92177
386,92179
386,92182
386,92184
386,92186
386,92187
386,92190
386,92191
386,92192
386,92193
386,92194
386,92195
386,92196
386,92197
386,92198
386,92199
387,28089
388,99692
389,68922
390,29801
390,29802
390,29803
390,29804
390,29805
390,29808
391,52563
392,33019
392,33020
392,33021
392,33022
392,33023
392,33024
392,33025
392,33026
392,33027
392,33029
392,33081
392,33083
392,33084
393,59425
394,48640
394,48641
394,48642
394,48667
394,48670
394,48674
394,48686
395,87742
396,19066
397,99357
398,22701
399,25638
400,77338
400,77346
400,77347
400,77396
401,76469
402,4779
403,85001
403,85002
403,85003
403,85004
403,85005
403,85006
403,85007
403,85008
403,85009
403,85010
403,85011
403,85012
403,85013
403,85014
403,85015
403,85016
403,85017
403,85018
403,85019
403,85020
403,85021
403,85022
403,85023
403,85024
403,85025
403,85026
403,85027
403,85028
403,85029
403,85030
403,85031
403,85032
403,85033
403,85034
403,85035
403,85036
403,85037
403,85038
403,85039
403,85040
403,85041
403,85042
403,85043
403,85044
403,85045
403,85046
403,85048
403,85050
403,85051
403,85053
403,85054
403,85055
403,85060
403,85061
403,85062
403,85063
403,85064
403,85065
403,85066
403,85067
403,85068
403,85069
403,85070
403,85071
403,85072
403,85073
403,85074
403,85075
403,85076
403,85077
403,85078
403,85079
403,85080
403,85082
403,85083
403,85085
403,85086
403,85096
403,85097
403,85098
403,85099
404,4068
405,95918
406,30641
407,20772
407,20773
407,20774
407,20775
407,20792
408,43456
409,99501
409,99502
409,99503
409,99504
409,99507
409,99508
409,99509
409,99510
409,99511
409,99513
409,99514
409,99515
409,99516
409,99517
409,99518
409,99519
409,99520
409,99521
409,99522
409,99523
409,99524
409,99529
409,99530
409,99599
409,99695
410,94203
410,94204
410,94205
410,94206
410,94207
410,94208
410,94209
410,94211
410,94229
410,94230
410,94232
410,94234
410,94235
410,94236
410,94237
410,94239
410,94240
410,94244
410,94245
410,94246
410,94247
410,94248
410,94249
410,94250
410,94252
410,94254
410,94256
410,94257
410,94258
410,94259
410,94261
410,94262
410,94263
410,94267
410,94268
410,94269
410,94271
410,94273
410,94274
410,94277
410,94278
410,94279
410,94280
410,94282
410,94283
410,94284
410,94285
410,94286
410,94287
410,94288
410,94289
410,94290
410,94291
410,94293
410,94294
410,94295
410,94296
410,94297
410,94298
410,94299
410,95811
410,95812
410,95813
410,95814
410,95815
410,95816
410,95817
410,95818
410,95819
410,95820
410,95821
410,95822
410,95823
410,95824
410,95825
410,95826
410,95827
410,95828
410,95829
410,95830
410,95831
410,95832
410,95833
410,95834
410,95835
410,95836
410,95837
410,95838
410,95840
410,95841
410,95842
410,95851
410,95852
410,95853
410,95860
410,95864
410,95865
410,95866
410,95867
410,95887
410,95894
410,95899
411,73101
411,73102
411,73103
411,73104
411,73105
411,73106
411,73107
411,73108
411,73109
411,73110
411,73111
411,73112
411,73113
411,73114
411,73115
411,73116
411,73117
411,73118
411,73119
411,73120
411,73121
411,73122
411,73123
411,73124
411,73125
411,73126
411,73127
411,73128
411,73129
411,73130
411,73131
411,73132
411,73134
411,73135
411,73136
411,73137
411,73139
411,73140
411,73141
411,73142
411,73143
411,73144
411,73145
411,73146
411,73147
411,73148
411,73149
411,73150
411,73151
411,73152
411,73153
411,73154
411,73155
411,73156
411,73157
411,73159
411,73160
411,73162
411,73163
411,73164
411,73165
411,73167
411,73169
411,73170
411,73172
411,73173
411,73178
411,73179
411,73184
411,73185
411,73189
411,73190
411,73193
411,73194
411,73195
411,73196
411,73197
411,73198
411,73199
412,4238
413,25261
414,21041
414,21042
414,21043
415,87006
416,49920
417,24604
418,29301
418,29302
418,29303
418,29304
418,29305
418,29306
418,29307
418,29319
419,74562
420,64028
421,58424
422,34050
422,34058
422,34007
422,34079
422,34080
422,34081
422,34082
422,34083
422,34084
422,34085
422,34086
422,34087
422,34088
422,34089
422,34090
422,34091
422,34092
422,34093
422,34094
422,34095
422,34096
422,34098
422,34099
423,45820
424,44679
425,65201
425,65202
425,65203
425,65205
425,65211
425,65212
425,65215
425,65216
425,65217
425,65218
425,65299
426,31823
427,80201
427,80202
427,80203
427,80204
427,80205
427,80206
427,80207
427,80208
427,80209
427,80210
427,80211
427,80212
427,80214
427,80215
427,80216
427,80217
427,80218
427,80219
427,80220
427,80221
427,80222
427,80223
427,80224
427,80225
427,80226
427,80227
427,80228
427,80229
427,80230
427,80231
427,80232
427,80233
427,80234
427,80235
427,80236
427,80237
427,80238
427,80239
427,80243
427,80244
427,80246
427,80247
427,80248
427,80249
427,80250
427,80251
427,80252
427,80256
427,80257
427,80259
427,80260
427,80261
427,80262
427,80263
427,80264
427,80265
427,80266
427,80271
427,80273
427,80274
427,80279
427,80280
427,80281
427,80290
427,80291
427,80293
427,80294
427,80295
427,80299
428,40855
429,75121
430,26576
431,2457
432,73301
432,73344
432,78701
432,78702
432,78703
432,78704
432,78705
432,78708
432,78709
432,78710
432,78711
432,78712
432,78713
432,78714
432,78715
432,78716
432,78717
432,78718
432,78719
432,78720
432,78721
432,78722
432,78723
432,78724
432,78725
432,78726
432,78727
432,78728
432,78729
432,78730
432,78731
432,78732
432,78733
432,78734
432,78735
432,78736
432,78737
432,78738
432,78739
432,78741
432,78742
432,78744
432,78745
432,78746
432,78747
432,78748
432,78749
432,78750
432,78751
432,78752
432,78753
432,78754
432,78755
432,78756
432,78757
432,78758
432,78759
432,78760
432,78761
432,78762
432,78763
432,78764
432,78765
432,78766
432,78767
432,78768
432,78769
432,78772
432,78773
432,78774
432,78778
432,78779
432,78780
432,78781
432,78783
432,78785
432,78786
432,78788
432,78789
432,78798
432,78799
433,23947
434,57246
435,62563
436,11549
436,11550
436,11551
437,9204
437,9363
437,9369
437,9372
437,9373
437,9376
437,9377
437,9379
437,9394
437,9409
437,9420
437,9499
437,9501
437,9502
437,9503
437,9504
437,9505
437,9506
437,9507
437,9508
437,9509
437,9510
437,9511
437,9513
437,9517
437,9520
437,9523
437,9524
437,9532
437,9534
437,9543
437,9545
437,9549
437,9550
437,9554
437,9556
437,9557
437,9564
437,9565
437,9566
437,9567
437,9568
437,9569
437,9570
437,9573
437,9574
437,9575
437,9576
437,9577
437,9578
437,9579
437,9581
437,9582
437,9583
437,9586
437,9587
437,9588
437,9589
437,9590
437,9591
437,9592
437,9593
437,9594
437,9595
437,9596
437,9599
437,9607
437,9608
437,9609
437,9612
437,9618
437,9619
437,9620
437,9621
437,9622
437,9623
437,9625
437,9626
437,9627
437,9631
437,9636
437,9644
437,9645
437,9648
437,9649
437,9712
437,9729
437,9733
437,9747
437,9761
437,9805
437,9809
437,9834
437,9835
437,9837
437,9838
437,9840
437,9844
437,9859
437,9865
438,36732
439,25301
439,25302
439,25303
439,25304
439,25305
439,25306
439,25309
439,25311
439,25312
439,25313
439,25314
439,25315
439,25317
439,25320
439,25321
439,25322
439,25323
439,25324
439,25325
439,25326
439,25327
439,25328
439,25329
439,25330
439,25331
439,25332
439,25333
439,25334
439,25335
439,25336
439,25337
439,25338
439,25339
439,25350
439,25356
439,25357
439,25358
439,25360
439,25361
439,25362
439,25364
439,25365
439,25375
439,25387
439,25389
439,25392
439,25396
440,64457
441,63560
442,77001
442,77002
442,77003
442,77004
442,77005
442,77006
442,77007
442,77008
442,77009
442,77010
442,77011
442,77012
442,77013
442,77014
442,77015
442,77016
442,77017
442,77018
442,77019
442,77020
442,77021
442,77022
442,77023
442,77024
442,77025
442,77026
442,77027
442,77028
442,77029
442,77030
442,77031
442,77032
442,77033
442,77034
442,77035
442,77036
442,77037
442,77038
442,77039
442,77040
442,77041
442,77042
442,77043
442,77044
442,77045
442,77046
442,77047
442,77048
442,77049
442,77050
442,77051
442,77052
442,77053
442,77054
442,77055
442,77056
442,77057
442,77058
442,77059
442,77060
442,77061
442,77062
442,77063
442,77064
442,77065
442,77066
442,77067
442,77068
442,77069
442,77070
442,77071
442,77072
442,77073
442,77074
442,77075
442,77076
442,77077
442,77078
442,77079
442,77080
442,77081
442,77082
442,77083
442,77084
442,77085
442,77086
442,77087
442,77088
442,77089
442,77090
442,77091
442,77092
442,77093
442,77094
442,77095
442,77096
442,77097
442,77098
442,77099
442,77201
442,77202
442,77203
442,77204
442,77205
442,77206
442,77207
442,77208
442,77209
442,77210
442,77212
442,77213
442,77215
442,77216
442,77217
442,77218
442,77219
442,77220
442,77221
442,77222
442,77223
442,77224
442,77225
442,77226
442,77227
442,77228
442,77229
442,77230
442,77231
442,77233
442,77234
442,77235
442,77236
442,77237
442,77238
442,77240
442,77241
442,77242
442,77243
442,77244
442,77245
442,77246
442,77247
442,77248
442,77249
442,77250
442,77251
442,77252
442,77253
442,77254
442,77255
442,77256
442,77257
442,77258
442,77259
442,77260
442,77261
442,77262
442,77263
442,77265
442,77266
442,77267
442,77268
442,77269
442,77270
442,77271
442,77272
442,77273
442,77274
442,77275
442,77276
442,77277
442,77278
442,77279
442,77280
442,77282
442,77284
442,77285
442,77286
442,77287
442,77288
442,77289
442,77290
442,77291
442,77292
442,77293
442,77294
442,77296
442,77297
442,77298
442,77299
443,16671
444,3101
444,3102
444,3103
444,3104
444,3105
444,3107
444,3108
444,3109
444,3111
445,55943
446,97002
447,92536
448,99672
449,62701
449,62702
449,62703
449,62704
449,62705
449,62706
449,62707
449,62708
449,62711
449,62712
449,62713
449,62715
449,62716
449,62719
449,62721
449,62722
449,62723
449,62726
449,62736
449,62739
449,62746
449,62756
449,62757
449,62761
449,62762
449,62763
449,62764
449,62765
449,62766
449,62767
449,62769
449,62776
449,62777
449,62781
449,62786
449,62791
449,62794
449,62796
450,70500
450,70501
450,70502
450,70503
450,70504
450,70505
450,70506
450,70507
450,70508
450,70509
450,70593
450,70595
450,70596
450,70598
451,53521
452,78550
452,78551
452,78552
452,78553
453,46601
453,46604
453,46613
453,46614
453,46615
453,46616
453,46617
453,46619
453,46620
453,46624
453,46626
453,46628
453,46634
453,46635
453,46637
453,46660
453,46680
453,46699
454,83110
455,95201
455,95202
455,95203
455,95204
455,95205
455,95206
455,95207
455,95208
455,95209
455,95210
455,95211
455,95212
455,95213
455,95214
455,95215
455,95219
455,95267
455,95269
455,95296
455,95297
456,51454
457,32601
457,32602
457,32603
457,32604
457,32605
457,32606
457,32607
457,32608
457,32609
457,32610
457,32611
457,32612
457,32613
457,32614
457,32627
457,32635
457,32641
457,32653
458,75630
459,82937
460,4438
461,78860
462,30449
463,31763
464,49306
465,58072
466,77001
466,77002
466,77003
466,77004
466,77005
466,77006
466,77007
466,77008
466,77009
466,77010
466,77011
466,77012
466,77013
466,77014
466,77015
466,77016
466,77017
466,77018
466,77019
466,77020
466,77021
466,77022
466,77023
466,77024
466,77025
466,77026
466,77027
466,77028
466,77029
466,77030
466,77031
466,77032
466,77033
466,77034
466,77035
466,77036
466,77037
466,77038
466,77039
466,77040
466,77041
466,77042
466,77043
466,77044
466,77045
466,77046
466,77047
466,77048
466,77049
466,77050
466,77051
466,77052
466,77053
466,77054
466,77055
466,77056
466,77057
466,77058
466,77059
466,77060
466,77061
466,77062
466,77063
466,77064
466,77065
466,77066
466,77067
466,77068
466,77069
466,77070
466,77071
466,77072
466,77073
466,77074
466,77075
466,77076
466,77077
466,77078
466,77079
466,77080
466,77081
466,77082
466,77083
466,77084
466,77085
466,77086
466,77087
466,77088
466,77089
466,77090
466,77091
466,77092
466,77093
466,77094
466,77095
466,77096
466,77097
466,77098
466,77099
466,77201
466,77202
466,77203
466,77204
466,77205
466,77206
466,77207
466,77208
466,77209
466,77210
466,77212
466,77213
466,77215
466,77216
466,77217
466,77218
466,77219
466,77220
466,77221
466,77222
466,77223
466,77224
466,77225
466,77226
466,77227
466,77228
466,77229
466,77230
466,77231
466,77233
466,77234
466,77235
466,77236
466,77237
466,77238
466,77240
466,77241
466,77242
466,77243
466,77244
466,77245
466,77246
466,77247
466,77248
466,77249
466,77250
466,77251
466,77252
466,77253
466,77254
466,77255
466,77256
466,77257
466,77258
466,77259
466,77260
466,77261
466,77262
466,77263
466,77265
466,77266
466,77267
466,77268
466,77269
466,77270
466,77271
466,77272
466,77273
466,77274
466,77275
466,77276
466,77277
466,77278
466,77279
466,77280
466,77282
466,77284
466,77285
466,77286
466,77287
466,77288
466,77289
466,77290
466,77291
466,77292
466,77293
466,77294
466,77296
466,77297
466,77298
466,77299
467,38768
468,80741
469,69127
470,30901
470,30903
470,30904
470,30905
470,30906
470,30907
470,30909
470,30911
470,30912
470,30913
470,30914
470,30916
470,30917
470,30919
470,30999
471,88001
471,88003
471,88004
471,88005
471,88006
471,88007
471,88011
471,88012
471,88013
472,52560
473,2877
474,33870
474,33871
474,33872
474,33875
474,33876
475,33040
475,33041
475,33045
476,56222
477,50661
478,85935
479,79529
480,20731
480,20743
480,20790
480,20791
480,20799
481,94101
481,94102
481,94103
481,94104
481,94105
481,94106
481,94107
481,94108
481,94109
481,94110
481,94111
481,94112
481,94114
481,94115
481,94116
481,94117
481,94118
481,94119
481,94120
481,94121
481,94122
481,94123
481,94124
481,94125
481,94126
481,94127
481,94128
481,94129
481,94130
481,94131
481,94132
481,94133
481,94134
481,94135
481,94136
481,94137
481,94138
481,94139
481,94140
481,94141
481,94142
481,94143
481,94144
481,94145
481,94146
481,94147
481,94150
481,94151
481,94152
481,94153
481,94154
481,94155
481,94156
481,94158
481,94159
481,94160
481,94161
481,94162
481,94163
481,94164
481,94171
481,94172
481,94175
481,94177
481,94188
481,94199
482,11351
482,11352
482,11354
482,11355
482,11358
482,11367
482,11371
482,11381
482,11390
483,28453
484,91501
484,91502
484,91503
484,91504
484,91505
484,91506
484,91507
484,91508
484,91510
484,91521
484,91522
484,91523
484,91526
485,61610
486,17886
487,68715
488,65461
489,13628
490,72658
490,72659
491,29323
492,14414
493,8070
494,4783
495,45662
496,72419
497,77334
498,89423
499,49784
499,49785
499,49786
499,49788
500,14769
501,40816
502,68659
503,20601
503,20602
503,20603
503,20604
504,63626
505,32454
506,9096
506,9099
506,9001
506,9002
506,9003
506,9004
506,9005
506,9006
506,9007
506,9008
506,9009
506,9010
506,9011
506,9012
506,9013
506,9014
506,9016
506,9017
506,9018
506,9020
506,9021
506,9028
506,9031
506,9033
506,9034
506,9036
506,9038
506,9042
506,9044
506,9045
506,9046
506,9049
506,9051
506,9053
506,9054
506,9055
506,9056
506,9058
506,9059
506,9060
506,9063
506,9067
506,9068
506,9069
506,9074
506,9075
506,9076
506,9079
506,9080
506,9081
506,9086
506,9088
506,9089
506,9090
506,9092
506,9094
506,9095
506,9100
506,9102
506,9103
506,9104
506,9107
506,9110
506,9112
506,9114
506,9123
506,9125
506,9126
506,9128
506,9131
506,9136
506,9137
506,9138
506,9139
506,9140
506,9142
506,9143
506,9154
506,9161
506,9165
506,9166
506,9169
506,9172
506,9173
506,9175
506,9177
506,9180
506,9182
506,9183
506,9185
506,9186
506,9201
506,9211
506,9212
506,9214
506,9225
506,9226
506,9227
506,9229
506,9237
506,9244
506,9245
506,9250
506,9252
506,9261
506,9262
506,9263
506,9264
506,9266
506,9267
506,9300
506,9301
506,9302
506,9303
506,9304
506,9305
506,9306
506,9307
506,9308
506,9309
506,9310
506,9311
506,9312
506,9313
506,9314
506,9315
506,9316
506,9317
506,9318
506,9319
506,9320
506,9321
506,9322
506,9323
506,9324
506,9327
506,9328
506,9330
506,9331
506,9332
506,9333
506,9334
506,9336
506,9337
506,9338
506,9339
506,9340
506,9342
506,9343
506,9344
506,9346
506,9347
506,9348
506,9350
506,9351
506,9352
506,9353
506,9354
506,9355
506,9356
506,9357
506,9358
506,9359
506,9360
506,9361
506,9362
506,9364
506,9365
506,9366
506,9367
506,9368
506,9370
506,9371
506,9374
506,9375
506,9378
506,9380
506,9381
506,9382
506,9383
506,9384
506,9386
506,9387
506,9388
506,9389
506,9390
506,9391
506,9393
506,9396
506,9397
506,9399
506,9402
506,9403
506,9421
506,9447
506,9454
506,9456
506,9459
506,9461
506,9463
506,9464
506,9468
506,9469
506,9470
506,9494
506,9496
506,9497
506,9522
506,9600
506,9601
506,9602
506,9603
506,9604
506,9605
506,9606
506,9610
506,9611
506,9613
506,9617
506,9630
506,9633
506,9643
506,9647
506,9702
506,9703
506,9704
506,9705
506,9706
506,9708
506,9709
506,9711
506,9713
506,9714
506,9717
506,9719
506,9720
506,9722
506,9724
506,9725
506,9732
506,9735
506,9740
506,9743
506,9745
506,9746
506,9749
506,9751
506,9752
506,9753
506,9754
506,9755
506,9756
506,9757
506,9760
506,9771
506,9780
506,9789
506,9790
506,9798
506,9800
506,9801
506,9802
506,9803
506,9804
506,9806
506,9808
506,9810
506,9815
506,9818
506,9819
506,9821
506,9822
506,9824
506,9829
506,9832
506,9833
506,9839
506,9841
506,9843
506,9847
506,9848
506,9851
506,9852
506,9853
506,9855
506,9858
506,9861
506,9862
506,9863
506,9868
506,9888
506,9890
506,9898
507,64742
508,36432
509,14518
510,17778
511,81049
512,50562
513,22060
514,71653
515,32099
515,32201
515,32202
515,32203
515,32204
515,32205
515,32206
515,32207
515,32208
515,32209
515,32210
515,32211
515,32212
515,32214
515,32215
515,32216
515,32217
515,32218
515,32219
515,32220
515,32221
515,32222
515,32223
515,32224
515,32225
515,32226
515,32227
515,32228
515,32229
515,32230
515,32231
515,32232
515,32234
515,32235
515,32236
515,32237
515,32238
515,32239
515,32241
515,32244
515,32245
515,32246
515,32247
515,32254
515,32255
515,32256
515,32257
515,32258
515,32260
515,32267
515,32277
515,32290
516,64655
517,41804
518,89427
519,94101
519,94102
519,94103
519,94104
519,94105
519,94106
519,94107
519,94108
519,94109
519,94110
519,94111
519,94112
519,94114
519,94115
519,94116
519,94117
519,94118
519,94119
519,94120
519,94121
519,94122
519,94123
519,94124
519,94125
519,94126
519,94127
519,94128
519,94129
519,94130
519,94131
519,94132
519,94133
519,94134
519,94135
519,94136
519,94137
519,94138
519,94139
519,94140
519,94141
519,94142
519,94143
519,94144
519,94145
519,94146
519,94147
519,94150
519,94151
519,94152
519,94153
519,94154
519,94155
519,94156
519,94158
519,94159
519,94160
519,94161
519,94162
519,94163
519,94164
519,94171
519,94172
519,94175
519,94177
519,94188
519,94199
520,53701
520,53702
520,53703
520,53704
520,53705
520,53706
520,53707
520,53708
520,53711
520,53713
520,53714
520,53715
520,53716
520,53717
520,53718
520,53719
520,53725
520,53726
520,53744
520,53774
520,53777
520,53778
520,53779
520,53782
520,53783
520,53784
520,53785
520,53786
520,53788
520,53789
520,53790
520,53791
520,53792
520,53793
520,53794
521,29003
522,12859
523,49456
524,98401
524,98402
524,98403
524,98404
524,98405
524,98406
524,98407
524,98408
524,98409
524,98411
524,98412
524,98413
524,98415
524,98416
524,98417
524,98418
524,98419
524,98421
524,98422
524,98424
524,98431
524,98433
524,98442
524,98443
524,98444
524,98445
524,98446
524,98447
524,98448
524,98450
524,98455
524,98460
524,98464
524,98465
524,98466
524,98471
524,98477
524,98481
524,98490
524,98492
524,98493
525,79601
525,79602
525,79603
525,79604
525,79605
525,79606
525,79608
525,79697
525,79698
525,79699
526,9160
526,9203
526,9213
526,9265
526,9498
526,9614
526,9624
526,9642
526,9701
526,9707
526,9710
526,9715
526,9716
526,9718
526,9721
526,9723
526,9726
526,9727
526,9728
526,9730
526,9731
526,9734
526,9736
526,9737
526,9738
526,9739
526,9741
526,9742
526,9744
526,9748
526,9750
526,9758
526,9759
526,9762
526,9769
526,9777
526,9807
526,9811
526,9812
526,9813
526,9814
526,9816
526,9817
526,9820
526,9823
526,9825
526,9826
526,9827
526,9828
526,9830
526,9831
526,9836
526,9842
526,9845
526,9846
526,9854
526,9870
526,9871
526,9872
526,9873
526,9874
526,9875
526,9876
526,9880
526,9892
526,9895
527,24871
528,41144
529,80901
529,80902
529,80903
529,80904
529,80905
529,80906
529,80907
529,80908
529,80909
529,80910
529,80911
529,80912
529,80913
529,80914
529,80915
529,80916
529,80917
529,80918
529,80919
529,80920
529,80921
529,80922
529,80923
529,80924
529,80925
529,80926
529,80927
529,80928
529,80929
529,80930
529,80931
529,80932
529,80933
529,80934
529,80935
529,80936
529,80937
529,80938
529,80939
529,80940
529,80941
529,80942
529,80943
529,80944
529,80945
529,80946
529,80947
529,80949
529,80950
529,80951
529,80960
529,80962
529,80970
529,80977
529,80995
529,80997
530,45659
531,95424
532,29401
532,29402
532,29403
532,29406
532,29407
532,29409
532,29412
532,29413
532,29414
532,29416
532,29417
532,29422
532,29423
532,29424
532,29425
532,29492
533,74565
534,42157
535,48183
536,52568
537,78352
538,95941
539,46201
539,46202
539,46203
539,46204
539,46205
539,46206
539,46207
539,46208
539,46209
539,46210
539,46211
539,46213
539,46214
539,46216
539,46217
539,46218
539,46219
539,46220
539,46221
539,46222
539,46223
539,46224
539,46225
539,46226
539,46227
539,46228
539,46229
539,46230
539,46231
539,46234
539,46235
539,46236
539,46237
539,46239
539,46240
539,46241
539,46242
539,46244
539,46247
539,46249
539,46250
539,46251
539,46253
539,46254
539,46255
539,46256
539,46259
539,46260
539,46262
539,46266
539,46268
539,46274
539,46275
539,46277
539,46278
539,46280
539,46282
539,46283
539,46285
539,46288
539,46290
539,46291
539,46295
539,46296
539,46298
540,63038
541,65401
541,65402
541,65409
542,56033
543,95968
544,92346
545,690
546,96557
546,96577
546,96201
546,96202
546,96203
546,96204
546,96205
546,96206
546,96207
546,96208
546,96212
546,96213
546,96214
546,96215
546,96217
546,96218
546,96219
546,96220
546,96221
546,96224
546,96251
546,96257
546,96258
546,96259
546,96260
546,96262
546,96264
546,96266
546,96267
546,96271
546,96273
546,96275
546,96276
546,96278
546,96283
546,96284
546,96297
546,96301
546,96311
546,96319
546,96323
546,96326
546,96328
546,96330
546,96331
546,96336
546,96337
546,96338
546,96343
546,96365
546,96367
546,96368
546,96376
546,96378
546,96384
546,96386
546,96400
546,96401
546,96447
546,96541
546,96542
546,96543
546,96546
546,96547
546,96548
546,96550
546,96552
546,96553
546,96555
547,64497
548,96578
548,96595
548,96598
548,96599
548,96601
548,96602
548,96603
548,96604
548,96605
548,96606
548,96607
548,96608
548,96609
548,96610
548,96611
548,96612
548,96613
548,96614
548,96615
548,96616
548,96617
548,96619
548,96620
548,96621
548,96269
548,96306
548,96309
548,96310
548,96313
548,96321
548,96322
548,96339
548,96346
548,96347
548,96348
548,96349
548,96350
548,96351
548,96362
548,96370
548,96372
548,96373
548,96374
548,96375
548,96377
548,96379
548,96380
548,96382
548,96385
548,96387
548,96388
548,96389
548,96426
548,96427
548,96444
548,96501
548,96502
548,96503
548,96510
548,96511
548,96516
548,96517
548,96518
548,96522
548,96531
548,96534
548,96536
548,96537
548,96538
548,96540
548,96544
548,96622
548,96624
548,96628
548,96629
548,96631
548,96632
548,96634
548,96643
548,96649
548,96650
548,96657
548,96660
548,96661
548,96662
548,96663
548,96664
548,96665
548,96666
548,96667
548,96668
548,96669
548,96670
548,96671
548,96672
548,96673
548,96674
548,96675
548,96677
548,96678
548,96679
548,96681
548,96682
548,96683
548,96686
548,96687
548,96691
548,96692
548,96693
548,96694
548,96695
548,96696
548,96698
548,97003
549,60172
550,28641
551,83855
552,40162
553,49128
554,92350
554,92354
554,92357
555,29810
556,30549
557,71019
558,27395
558,27401
558,27402
558,27403
558,27404
558,27405
558,27406
558,27407
558,27408
558,27409
558,27410
558,27411
558,27412
558,27413
558,27415
558,27416
558,27417
558,27419
558,27420
558,27425
558,27427
558,27429
558,27435
558,27438
558,27455
558,27480
558,27495
558,27497
558,27498
558,27499
559,43011
560,93245
560,93246
561,18464
562,32745
562,32799
563,48832
564,58758
565,28368
566,20170
566,20171
566,20172
566,20192
566,22092
566,22095
567,64017
568,93013
568,93014
569,10501
570,60290
570,60601
570,60602
570,60603
570,60604
570,60605
570,60606
570,60607
570,60608
570,60609
570,60610
570,60611
570,60612
570,60613
570,60614
570,60615
570,60616
570,60617
570,60618
570,60619
570,60620
570,60621
570,60622
570,60623
570,60624
570,60625
570,60626
570,60628
570,60629
570,60630
570,60631
570,60632
570,60633
570,60634
570,60636
570,60637
570,60638
570,60639
570,60640
570,60641
570,60642
570,60643
570,60644
570,60645
570,60646
570,60647
570,60649
570,60651
570,60652
570,60653
570,60654
570,60655
570,60656
570,60657
570,60659
570,60660
570,60661
570,60663
570,60664
570,60666
570,60668
570,60669
570,60670
570,60673
570,60674
570,60675
570,60677
570,60678
570,60679
570,60680
570,60681
570,60682
570,60684
570,60685
570,60686
570,60687
570,60688
570,60689
570,60690
570,60691
570,60693
570,60694
570,60695
570,60696
570,60697
570,60699
570,60701
571,96557
571,96577
571,96201
571,96202
571,96203
571,96204
571,96205
571,96206
571,96207
571,96208
571,96212
571,96213
571,96214
571,96215
571,96217
571,96218
571,96219
571,96220
571,96221
571,96224
571,96251
571,96257
571,96258
571,96259
571,96260
571,96262
571,96264
571,96266
571,96267
571,96271
571,96273
571,96275
571,96276
571,96278
571,96283
571,96284
571,96297
571,96301
571,96311
571,96319
571,96323
571,96326
571,96328
571,96330
571,96331
571,96336
571,96337
571,96338
571,96343
571,96365
571,96367
571,96368
571,96376
571,96378
571,96384
571,96386
571,96400
571,96401
571,96447
571,96541
571,96542
571,96543
571,96546
571,96547
571,96548
571,96550
571,96552
571,96553
571,96555
572,36505
573,83465
574,63625
575,67067
576,25928
577,63701
577,63702
577,63703
578,54943
579,63387
580,50301
580,50302
580,50303
580,50304
580,50305
580,50306
